"Establishment Number","Inspection Date","Time Orders Issued","Retention Of Food Equipment","Closure For Imminent Hazard","Closure For Cleaning","Disposed Of Food","Civil Penalty","Court Summons","Row Number",
"6698      ","12/14/2010 9:58:38 AM",0,0,0,0,1,0,0,13626,
"6698      ","4/4/2011 11:51:59 AM",0,0,0,0,1,0,0,13627,
"6698      ","4/2/2013 9:30:00 AM",0,0,0,0,1,0,0,13628,
"6698      ","4/21/2015 8:15:00 AM",1,0,0,0,0,0,0,13629,
"6698      ","11/13/2015 8:45:00 AM",0,0,0,0,1,0,0,13630,
"6698      ","4/25/2016 1:45:00 PM",0,0,0,0,1,0,0,13631,
"6700      ","9/19/2005 12:00:00 AM",0,0,0,0,0,1,0,13632,
"6700      ","11/9/2009 2:45:00 PM",0,0,0,0,1,0,0,13633,
"6700      ","2/5/2010 12:00:00 AM",0,0,0,0,0,1,0,13634,
"6701      ","5/7/2003 3:30:00 PM",1,0,0,0,0,0,0,13635,
"6701      ","1/23/2006 4:15:00 PM",1,0,0,0,0,0,0,13636,
"6702      ","10/13/2015 3:45:10 PM",1,0,0,0,1,0,0,13637,
"6703      ","12/3/2001 12:00:00 AM",0,0,0,0,0,1,0,13638,
"6703      ","5/15/2006 10:25:00 AM",1,0,0,0,1,0,0,13639,
"6703      ","3/12/2007 12:00:00 AM",0,0,0,0,0,1,0,13640,
"6703      ","1/28/2008 11:45:00 AM",0,0,0,0,1,0,0,13641,
"6703      ","1/29/2009 11:40:00 AM",1,0,0,0,0,0,0,13642,
"6703      ","5/11/2009 12:00:00 AM",0,0,0,0,0,1,0,13643,
"6703      ","2/17/2010 2:44:01 PM",0,0,1,0,0,0,0,13644,
"6703      ","9/10/2010 12:30:00 PM",0,0,0,0,1,0,0,13645,
"6703      ","9/27/2010 12:00:00 AM",0,0,0,0,0,1,0,13646,
"6704      ","8/23/2002 12:00:00 AM",0,0,0,0,1,0,0,13647,
"6705      ","12/6/2005 2:30:00 PM",1,0,0,0,0,0,0,13648,
"6707      ","6/1/2005 1:50:00 PM",1,0,0,0,1,0,0,13649,
"6707      ","10/31/2005 12:00:00 AM",0,0,0,0,0,1,0,13650,
"6707      ","4/20/2006 2:30:00 PM",0,0,1,0,0,0,0,13651,
"6707      ","5/25/2006 12:00:00 AM",0,0,0,0,0,1,0,13652,
"6711      ","2/11/2015 8:40:00 AM",0,0,0,0,1,0,0,13653,
"6711      ","8/6/2015 7:30:00 AM",0,0,0,0,1,0,0,13654,
"6711      ","8/20/2015 9:35:00 AM",0,0,0,0,1,0,0,13655,
"6711      ","2/12/2016 9:40:00 AM",0,0,0,0,1,0,0,13656,
"6713      ","10/3/2000 12:00:00 AM",1,0,0,0,0,0,0,13657,
"6714      ","10/12/2000 12:00:00 AM",1,0,0,0,0,0,0,13658,
"6714      ","6/11/2009 7:00:00 AM",1,0,0,0,0,0,0,13659,
"6714      ","12/2/2010 9:07:56 AM",0,0,0,0,1,0,0,13660,
"6714      ","2/6/2012 12:55:41 PM",0,0,0,0,1,0,0,13661,
"6714      ","2/2/2015 9:45:00 AM",0,0,0,0,1,0,0,13662,
"6714      ","12/8/2015 8:00:00 AM",0,0,1,0,0,0,0,13663,
"6715      ","12/3/2004 12:00:00 AM",0,0,0,0,0,1,0,13664,
"6715      ","1/4/2006 12:00:00 AM",0,0,0,0,0,1,0,13665,
"6715      ","2/10/2009 9:40:00 AM",0,0,0,0,1,0,0,13666,
"6716      ","2/26/2013 3:45:00 PM",0,0,0,0,1,0,0,13667,
"6717      ","2/17/2013 11:00:00 AM",0,0,0,0,1,0,0,13668,
"6717      ","8/14/2013 1:00:00 PM",0,0,0,0,1,0,0,13669,
"6717      ","3/4/2015 2:00:00 PM",0,0,0,0,1,0,0,13670,
"6717      ","8/27/2015 11:35:00 AM",0,0,0,0,1,0,0,13671,
"6719      ","2/5/2013 9:10:00 AM",0,0,0,0,1,0,0,13672,
"6719      ","4/7/2015 9:40:00 AM",0,0,0,0,1,0,0,13673,
"6719      ","7/7/2015 8:40:00 AM",1,0,0,0,0,0,0,13674,
"6719      ","10/22/2015 8:15:00 AM",0,0,0,0,1,0,0,13675,
"6719      ","2/3/2016 9:30:00 AM",0,0,0,0,1,0,0,13676,
"6720      ","11/5/2001 12:00:00 AM",1,0,0,0,0,0,0,13677,
"6721      ","3/13/2002 12:00:00 AM",1,0,0,0,0,0,0,13678,
"6723      ","12/16/2010 2:13:50 PM",1,0,0,0,0,0,0,13679,
"6724      ","2/19/2013 10:27:01 PM",0,0,0,0,1,0,0,13680,
"6724      ","8/22/2013 3:25:00 PM",0,0,0,0,1,0,0,13681,
"6724      ","3/17/2014 2:30:00 PM",0,0,0,0,1,0,0,13682,
"6725      ","3/5/2013 5:00:00 PM",0,0,0,0,1,0,0,13683,
"6725      ","2/27/2015 4:30:10 PM",1,0,0,0,1,0,0,13684,
"6725      ","8/6/2015 3:50:00 PM",1,0,0,0,0,0,0,13685,
"6725      ","2/4/2016 2:55:00 PM",0,0,0,0,1,0,0,13686,
"6728      ","2/7/2001 12:00:00 AM",1,0,0,0,0,0,0,13687,
"6728      ","8/22/2001 12:00:00 AM",1,0,0,0,0,0,0,13688,
"6728      ","8/27/2008 12:00:00 AM",0,0,0,0,0,1,0,13689,
"6728      ","2/9/2009 1:30:00 PM",0,0,0,0,1,0,0,13690,
"6728      ","2/8/2011 1:28:20 PM",0,0,0,0,1,0,0,13691,
"6728      ","2/11/2013 12:05:22 PM",0,0,0,0,1,0,0,13692,
"6729      ","5/19/2003 12:00:00 AM",0,0,0,0,0,1,0,13693,
"6729      ","11/12/2003 12:00:00 AM",0,0,0,0,0,1,0,13694,
"6729      ","9/23/2004 12:00:00 AM",0,0,0,0,0,1,0,13695,
"6729      ","1/29/2009 1:10:00 PM",0,0,0,0,1,0,0,13696,
"6729      ","2/2/2010 4:16:52 PM",0,0,0,0,1,0,0,13697,
"6729      ","4/15/2010 12:00:00 AM",0,0,0,0,0,1,0,13698,
"6729      ","7/13/2011 1:18:42 PM",0,0,0,0,1,0,0,13699,
"6729      ","6/28/2013 2:40:01 PM",0,0,0,0,1,0,0,13700,
"6729      ","7/24/2013 9:30:00 AM",0,0,0,0,1,0,0,13701,
"6729      ","1/23/2014 9:45:00 AM",0,0,0,0,1,0,0,13702,
"6729      ","1/14/2015 8:45:00 AM",0,0,0,0,1,0,0,13703,
"6729      ","8/17/2015 8:30:00 AM",0,0,0,0,1,0,0,13704,
"6729      ","7/5/2016 9:20:00 AM",0,0,0,0,1,0,0,13705,
"6732      ","2/10/2013 2:40:25 PM",0,0,0,0,1,0,0,13706,
"6732      ","8/7/2014 8:00:41 AM",0,0,0,0,1,0,0,13707,
"6732      ","8/12/2014 11:27:53 AM",0,0,0,0,1,0,0,13708,
"6732      ","8/19/2014 7:58:23 AM",0,0,0,0,1,0,0,13709,
"6736      ","10/15/2001 12:00:00 AM",0,0,1,0,0,0,0,13710,
"6736      ","10/18/2001 12:00:00 AM",0,0,0,0,0,1,0,13711,
"6738      ","4/30/2007 3:00:00 PM",1,0,0,0,0,0,0,13712,
"6739      ","7/28/2008 8:55:00 AM",0,0,0,0,1,0,0,13713,
"6744      ","1/16/2001 12:00:00 AM",1,0,0,0,0,0,0,13714,
"6744      ","2/16/2001 12:00:00 AM",1,0,0,0,0,0,0,13715,
"6744      ","7/24/2001 12:00:00 AM",1,0,0,0,0,0,0,13716,
"6745      ","6/22/2004 11:14:00 AM",0,0,0,0,1,0,0,13717,
"6748      ","2/7/2008 10:40:00 AM",0,0,0,0,1,0,0,13718,
"6748      ","2/24/2011 1:34:33 PM",0,0,0,0,1,0,0,13719,
"6750      ","10/4/2000 12:00:00 AM",0,0,0,0,1,0,0,13720,
"6755      ","10/31/2001 12:00:00 AM",0,0,0,0,0,1,0,13721,
"6755      ","8/4/2008 12:05:00 PM",0,0,0,0,1,0,0,13722,
"6755      ","12/15/2008 2:45:00 PM",0,0,0,0,1,0,0,13723,
"6755      ","5/27/2009 2:10:00 PM",0,0,0,0,1,0,0,13724,
"6755      ","7/1/2009 12:00:00 AM",0,0,0,0,0,1,0,13725,
"6755      ","8/4/2010 12:00:00 AM",0,0,0,0,0,1,0,13726,
"6759      ","12/27/2000 12:00:00 AM",0,0,0,0,1,0,0,13727,
"6759      ","7/15/2002 12:00:00 AM",0,0,0,0,1,0,0,13728,
"6759      ","11/19/2002 12:00:00 AM",0,0,0,0,1,0,0,13729,
"6759      ","4/2/2004 12:59:00 PM",0,0,0,0,1,0,0,13730,
"6759      ","2/23/2005 2:05:00 PM",1,0,0,0,0,0,0,13731,
"6759      ","7/23/2009 12:00:00 AM",0,0,0,0,0,1,0,13732,
"6759      ","11/16/2010 12:00:00 AM",0,0,0,0,0,1,0,13733,
"6759      ","6/27/2012 9:21:00 AM",0,0,0,0,1,0,0,13734,
"6759      ","10/11/2012 2:16:14 PM",0,0,0,0,1,0,0,13735,
"6759      ","5/23/2013 11:00:00 AM",0,0,0,0,1,0,0,13736,
"6759      ","11/5/2013 12:40:00 PM",0,0,0,0,1,0,0,13737,
"6759      ","11/4/2014 1:30:00 PM",0,0,0,0,1,0,0,13738,
"6759      ","4/16/2015 11:30:00 AM",0,0,0,0,1,0,0,13739,
"6759      ","4/4/2016 10:15:00 AM",0,0,0,0,1,0,0,13740,
"6760      ","6/5/2002 12:00:00 AM",1,0,0,0,0,0,0,13741,
"6761      ","8/2/2004 1:05:00 PM",1,0,0,0,1,0,0,13742,
"6763      ","10/24/2003 10:24:00 AM",0,0,0,0,1,0,0,13743,
"6763      ","12/6/2005 4:00:00 PM",1,0,0,0,0,0,0,13744,
"6763      ","9/4/2007 1:25:00 PM",0,0,0,0,1,0,0,13745,
"6763      ","1/22/2009 12:00:00 AM",0,0,0,0,0,1,0,13746,
"6763      ","4/22/2010 3:12:11 PM",0,0,0,0,1,0,0,13747,
"6763      ","4/14/2015 1:45:00 PM",0,0,0,0,1,0,0,13748,
"6765      ","11/17/2003 9:55:00 AM",0,0,0,0,1,0,0,13749,
"6765      ","10/20/2005 9:45:00 AM",1,0,0,0,0,0,0,13750,
"6765      ","3/17/2006 12:00:00 AM",0,0,0,0,0,1,0,13751,
"6765      ","6/26/2006 11:20:00 AM",0,0,0,0,1,0,0,13752,
"6765      ","8/8/2006 12:00:00 AM",0,0,0,0,0,1,0,13753,
"6765      ","5/14/2007 12:00:00 AM",0,0,0,0,0,1,0,13754,
"6765      ","2/26/2009 10:15:00 AM",0,0,0,0,1,0,0,13755,
"6765      ","5/12/2009 12:00:00 AM",0,0,0,0,0,1,0,13756,
"6765      ","12/7/2009 12:00:00 AM",0,0,0,0,0,1,0,13757,
"6765      ","7/6/2011 11:06:20 AM",0,0,0,0,1,0,0,13758,
"6765      ","12/27/2011 2:13:52 PM",0,0,0,0,1,0,0,13759,
"6765      ","12/9/2012 9:45:00 AM",1,0,0,0,0,0,0,13760,
"6765      ","1/23/2013 9:00:00 AM",0,0,0,0,1,0,0,13761,
"6765      ","8/25/2014 2:00:00 PM",0,0,0,0,1,0,0,13762,
"6765      ","12/15/2014 9:45:00 AM",1,0,0,0,0,0,0,13763,
"6765      ","6/1/2015 1:00:00 PM",0,0,0,0,1,0,0,13764,
"6765      ","12/14/2015 9:10:00 AM",1,0,0,0,1,0,0,13765,
"6767      ","3/19/2001 12:00:00 AM",1,0,0,0,0,0,0,13766,
"6767      ","7/2/2008 9:30:00 AM",0,0,0,0,1,0,0,13767,
"6767      ","5/28/2009 1:30:00 PM",0,0,1,0,0,0,0,13768,
"6767      ","7/13/2011 3:38:10 PM",1,0,0,0,0,0,0,13769,
"6767      ","1/10/2012 10:46:55 AM",0,0,0,0,1,0,0,13770,
"6767      ","5/17/2012 8:00:00 AM",1,0,0,0,0,0,0,13771,
"6773      ","3/18/2010 10:27:43 AM",1,0,0,0,0,0,0,13772,
"6774      ","5/21/2004 9:58:00 AM",0,0,0,0,1,0,0,13773,
"6774      ","12/3/2014 9:30:00 AM",0,0,0,0,1,0,0,13774,
"6775      ","2/10/2009 9:40:00 AM",0,0,0,0,1,0,0,13775,
"6775      ","1/6/2015 9:20:00 AM",1,0,0,0,0,0,0,13776,
"6776      ","4/16/2005 1:54:00 PM",0,0,0,0,1,0,0,13777,
"6776      ","7/6/2006 10:00:00 AM",0,0,0,0,1,0,0,13778,
"6778      ","7/18/2012 5:20:00 PM",0,0,0,0,1,0,0,13779,
"6780      ","2/7/2009 12:00:00 PM",0,0,0,0,1,0,0,13780,
"6780      ","9/16/2013 3:00:00 PM",0,0,0,0,1,0,0,13781,
"6782      ","4/1/2013 9:50:01 AM",0,0,0,0,1,0,0,13782,
"6782      ","3/21/2016 12:00:00 PM",1,0,0,0,0,0,0,13783,
"6783      ","5/21/2001 12:00:00 AM",1,0,0,0,1,0,0,13784,
"6784      ","1/22/2001 12:00:00 AM",1,0,0,0,1,0,0,13785,
"6784      ","8/2/2002 12:00:00 AM",0,0,0,0,1,0,0,13786,
"6784      ","1/6/2005 3:25:00 PM",0,0,0,0,1,0,0,13787,
"6784      ","6/30/2005 12:00:00 AM",0,0,0,0,0,1,0,13788,
"6784      ","7/28/2005 2:15:00 PM",1,0,0,0,0,0,0,13789,
"6784      ","12/15/2005 12:00:00 AM",0,0,0,0,0,1,0,13790,
"6784      ","2/19/2008 12:40:00 PM",0,0,0,1,0,0,0,13791,
"6784      ","5/15/2008 2:55:00 PM",0,0,0,0,1,0,0,13792,
"6784      ","7/23/2008 11:20:00 AM",0,0,0,0,1,0,0,13793,
"6784      ","8/1/2008 1:05:00 PM",0,0,0,0,1,0,0,13794,
"6784      ","9/12/2008 12:00:00 PM",0,0,0,0,1,0,0,13795,
"6784      ","9/24/2008 12:00:00 AM",0,0,0,0,0,1,0,13796,
"6784      ","2/17/2009 12:00:00 AM",0,0,0,0,0,1,0,13797,
"6784      ","8/8/2010 4:15:44 PM",0,0,0,0,1,0,0,13798,
"6784      ","2/22/2013 10:30:00 AM",0,0,0,0,1,0,0,13799,
"6784      ","4/22/2015 10:30:00 AM",0,0,0,0,1,0,0,13800,
"6785      ","6/25/2001 12:00:00 AM",0,0,0,0,1,0,0,13801,
"6785      ","7/17/2001 12:00:00 AM",0,0,0,0,1,0,0,13802,
"6785      ","12/17/2001 12:00:00 AM",1,0,0,0,1,0,0,13803,
"6785      ","11/6/2002 12:00:00 AM",0,0,0,0,1,0,0,13804,
"6789      ","1/26/2001 12:00:00 AM",1,0,0,0,0,0,0,13805,
"6790      ","1/24/2001 12:00:00 AM",1,0,0,0,0,0,0,13806,
"6790      ","7/3/2003 9:28:00 AM",0,0,0,0,1,0,0,13807,
"6790      ","7/5/2006 1:15:00 PM",1,0,0,0,0,0,0,13808,
"6790      ","12/1/2007 9:40:00 AM",0,0,0,0,1,0,0,13809,
"6790      ","10/14/2009 12:00:00 AM",0,0,0,0,0,1,0,13810,
"6790      ","11/29/2010 1:03:13 PM",0,0,0,0,1,0,0,13811,
"6790      ","7/12/2011 3:11:53 PM",0,0,0,0,1,0,0,13812,
"6790      ","7/19/2011 11:36:44 AM",0,0,0,0,1,0,0,13813,
"6790      ","8/16/2012 8:00:00 AM",0,0,0,0,1,0,0,13814,
"6792      ","12/1/2003 2:16:00 PM",0,0,0,0,1,0,0,13815,
"6792      ","8/18/2008 2:15:00 PM",0,0,0,0,1,0,0,13816,
"6792      ","12/15/2009 12:00:00 AM",0,0,0,0,0,1,0,13817,
"6792      ","2/12/2010 12:48:43 PM",0,0,0,0,1,0,0,13818,
"6793      ","6/6/2005 3:00:00 PM",0,0,0,0,1,0,0,13819,
"6793      ","10/30/2008 4:35:00 PM",0,0,0,0,1,0,0,13820,
"6794      ","12/27/2000 12:00:00 AM",0,0,0,0,1,0,0,13821,
"6794      ","12/18/2001 12:00:00 AM",0,0,0,0,1,0,0,13822,
"6794      ","11/22/2005 10:15:00 AM",1,0,0,0,0,0,0,13823,
"6794      ","1/4/2006 12:00:00 AM",0,0,0,0,0,1,0,13824,
"6794      ","10/16/2007 12:20:00 PM",0,0,0,0,1,0,0,13825,
"6794      ","7/20/2010 10:28:37 AM",0,0,0,0,1,0,0,13826,
"6794      ","7/6/2011 11:21:31 AM",0,0,0,0,1,0,0,13827,
"6794      ","4/20/2015 11:00:00 AM",0,0,0,0,1,0,0,13828,
"6796      ","6/6/2000 12:00:00 AM",1,0,0,0,1,0,0,13829,
"6796      ","6/8/2000 12:00:00 AM",1,0,0,0,0,0,0,13830,
"6796      ","1/8/2001 12:00:00 AM",0,0,0,0,1,0,0,13831,
"6798      ","4/1/2013 11:20:01 AM",0,0,0,0,1,0,0,13832,
"6798      ","3/4/2015 8:25:48 AM",1,0,0,0,1,0,0,13833,
"6798      ","3/4/2016 8:55:00 AM",0,0,0,0,1,0,0,13834,
"6798      ","7/5/2016 3:05:00 PM",0,0,0,0,1,0,0,13835,
"6799      ","3/12/2014 2:50:00 PM",0,0,0,0,1,0,0,13836,
"6799      ","3/2/2015 1:15:00 PM",0,0,0,0,1,0,0,13837,
"6799      ","3/30/2016 12:30:00 PM",0,0,0,0,1,0,0,13838,
"6803      ","5/5/2003 3:50:00 PM",1,0,0,0,0,0,0,13839,
"6804      ","12/17/2009 11:55:19 AM",0,0,0,0,1,0,0,13840,
"6806      ","1/15/2003 12:00:00 AM",1,0,0,0,0,0,0,13841,
"6806      ","6/12/2006 12:00:00 PM",0,0,0,0,1,0,0,13842,
"6808      ","6/20/2008 10:35:00 AM",0,0,0,0,1,0,0,13843,
"6808      ","6/30/2008 1:25:00 PM",0,0,0,0,1,0,0,13844,
"6808      ","2/17/2009 12:00:00 AM",0,0,0,0,0,1,0,13845,
"6808      ","8/5/2009 10:05:00 AM",0,0,0,0,1,0,0,13846,
"6808      ","4/8/2010 4:11:09 PM",0,0,0,0,1,0,0,13847,
"6808      ","6/18/2010 12:00:00 AM",0,0,0,0,0,1,0,13848,
"6808      ","6/10/2014 2:20:00 PM",0,0,0,0,1,0,0,13849,
"6808      ","12/9/2015 2:00:00 PM",0,0,0,0,1,0,0,13850,
"6810      ","12/10/2007 12:55:00 PM",0,0,0,0,1,0,0,13851,
"6811      ","4/9/2013 4:10:00 PM",0,0,0,0,1,0,0,13852,
"6811      ","5/2/2013 1:15:00 PM",0,0,0,0,0,0,1,13853,
"6812      ","8/27/2012 2:30:00 PM",0,0,0,0,1,0,0,13854,
"6816      ","5/2/2013 1:15:00 PM",0,0,0,0,0,0,1,13855,
"6818      ","9/28/2000 12:00:00 AM",1,0,0,0,0,0,0,13856,
"6818      ","5/7/2001 12:00:00 AM",1,0,0,0,0,0,0,13857,
"6818      ","5/8/2001 12:00:00 AM",1,0,0,0,0,0,0,13858,
"6818      ","12/15/2005 12:00:00 AM",0,0,0,0,0,1,0,13859,
"6818      ","5/25/2006 12:15:00 PM",1,0,0,0,0,0,0,13860,
"6818      ","1/30/2007 11:30:00 AM",1,0,0,0,0,0,0,13861,
"6818      ","2/13/2007 12:45:00 PM",1,0,0,0,0,0,0,13862,
"6818      ","2/20/2007 11:25:00 AM",0,0,0,0,1,0,0,13863,
"6818      ","3/8/2007 12:00:00 AM",0,0,0,0,0,1,0,13864,
"6818      ","11/20/2007 12:20:00 PM",0,0,0,0,1,0,0,13865,
"6818      ","1/16/2008 12:00:00 AM",0,0,0,0,0,1,0,13866,
"6819      ","8/6/2013 9:45:00 AM",0,0,0,0,1,0,0,13867,
"6819      ","2/25/2015 1:00:00 PM",0,0,0,0,1,0,0,13868,
"6819      ","10/2/2015 10:40:00 AM",1,0,0,0,0,0,0,13869,
"6820      ","11/4/2003 4:00:00 PM",1,0,0,0,0,0,0,13870,
"6820      ","7/14/2008 4:00:00 PM",0,0,0,0,1,0,0,13871,
"6820      ","4/6/2009 12:00:00 AM",0,0,0,0,0,1,0,13872,
"6820      ","9/27/2010 8:24:21 AM",1,0,0,0,1,0,0,13873,
"6820      ","8/17/2011 12:46:37 PM",1,0,0,0,0,0,0,13874,
"6820      ","8/16/2012 2:20:00 PM",0,0,0,0,1,0,0,13875,
"6820      ","4/29/2014 1:15:00 PM",1,0,0,0,1,0,0,13876,
"6820      ","5/13/2014 12:30:00 PM",0,0,0,0,1,0,0,13877,
"6820      ","10/6/2014 11:30:00 PM",0,0,0,0,1,0,0,13878,
"6820      ","4/8/2015 12:05:00 PM",0,0,0,0,1,0,0,13879,
"6820      ","4/20/2016 12:00:00 PM",0,0,0,0,1,0,0,13880,
"6824      ","10/18/2001 12:00:00 AM",0,0,0,0,0,1,0,13881,
"6824      ","11/18/2003 11:14:00 AM",0,0,0,0,1,0,0,13882,
"6824      ","3/30/2004 4:07:00 PM",0,0,0,0,1,0,0,13883,
"6824      ","4/8/2005 12:49:00 PM",0,0,0,0,1,0,0,13884,
"6824      ","11/1/2006 12:00:00 AM",0,0,0,0,0,1,0,13885,
"6824      ","6/5/2008 9:30:00 AM",0,0,0,0,1,0,0,13886,
"6824      ","4/16/2011 12:13:50 PM",0,0,0,0,1,0,0,13887,
"6824      ","6/25/2011 8:49:54 AM",0,0,0,0,1,0,0,13888,
"6824      ","10/7/2011 3:00:18 PM",0,0,0,0,1,0,0,13889,
"6824      ","10/25/2012 3:00:00 PM",0,0,0,0,1,0,0,13890,
"6824      ","11/7/2015 9:00:00 AM",0,0,0,0,1,0,0,13891,
"6824      ","5/22/2016 9:00:00 AM",0,0,0,0,1,0,0,13892,
"6825      ","3/6/2013 1:00:00 PM",0,0,0,0,1,0,0,13893,
"6827      ","1/23/2012 12:38:15 PM",0,0,0,0,1,0,0,13894,
"6827      ","5/21/2012 11:10:00 AM",0,0,0,0,1,0,0,13895,
"6827      ","2/20/2013 1:25:01 PM",0,0,0,0,1,0,0,13896,
"6827      ","4/22/2013 3:50:00 PM",0,0,0,0,1,0,0,13897,
"6827      ","2/6/2014 1:05:00 PM",0,0,0,0,1,0,0,13898,
"6827      ","12/8/2015 3:00:00 PM",0,0,0,0,1,0,0,13899,
"6827      ","6/14/2016 2:00:00 PM",0,0,0,0,1,0,0,13900,
"6828      ","3/6/2014 12:30:00 PM",0,0,0,0,1,0,0,13901,
"6828      ","2/4/2015 11:15:00 AM",0,0,0,0,1,0,0,13902,
"6829      ","4/19/2012 9:30:00 AM",0,0,0,0,1,0,0,13903,
"6829      ","10/8/2012 2:40:00 PM",0,0,0,0,1,0,0,13904,
"6829      ","8/29/2013 4:08:56 PM",0,0,0,0,1,0,0,13905,
"6829      ","2/24/2014 9:25:00 AM",0,0,0,0,1,0,0,13906,
"6829      ","4/2/2015 11:00:04 PM",0,0,0,0,1,0,0,13907,
"6829      ","4/8/2015 12:45:00 PM",0,0,0,0,1,0,0,13908,
"6829      ","4/14/2015 3:13:28 PM",0,0,0,0,1,0,0,13909,
"6829C     ","3/30/2004 4:07:00 PM",0,0,0,0,1,0,0,13910,
"6830      ","10/13/2002 12:00:00 AM",1,0,0,0,0,0,0,13911,
"6830      ","9/9/2011 3:12:10 PM",0,0,0,0,1,0,0,13912,
"6831      ","4/24/2013 8:23:01 AM",0,0,0,0,1,0,0,13913,
"6831      ","2/12/2015 11:00:00 AM",0,0,0,0,1,0,0,13914,
"6832      ","2/5/2013 7:45:23 AM",1,0,0,0,1,0,0,13915,
"6832      ","2/22/2013 7:30:07 AM",0,0,0,0,1,0,0,13916,
"6832      ","8/6/2014 8:30:47 AM",1,0,0,0,1,0,0,13917,
"6832      ","2/12/2016 8:30:00 AM",0,0,0,0,1,0,0,13918,
"6832      ","2/22/2016 9:05:00 AM",0,0,0,0,1,0,0,13919,
"6834      ","6/18/2012 11:30:00 AM",0,0,0,0,1,0,0,13920,
"6835      ","9/30/2003 12:10:00 PM",1,0,0,0,0,0,0,13921,
"6836      ","8/31/2000 12:00:00 AM",1,0,0,0,0,0,0,13922,
"6836      ","9/8/2000 12:00:00 AM",1,0,0,0,0,0,0,13923,
"6836      ","12/15/2000 12:00:00 AM",1,0,0,0,1,0,0,13924,
"6836      ","6/4/2001 12:00:00 AM",0,0,0,0,0,1,0,13925,
"6836      ","1/14/2002 12:00:00 AM",0,0,0,0,0,1,0,13926,
"6836      ","9/7/2002 12:00:00 AM",0,0,0,0,1,0,0,13927,
"6836      ","3/19/2004 1:40:00 PM",1,0,0,0,0,0,0,13928,
"6836      ","8/6/2004 9:45:00 AM",1,0,0,0,0,0,0,13929,
"6836      ","12/8/2004 12:00:00 AM",0,0,0,0,0,1,0,13930,
"6836      ","8/31/2005 9:45:00 AM",1,0,0,0,0,0,0,13931,
"6836      ","11/7/2005 10:20:00 AM",1,0,0,0,0,0,0,13932,
"6836      ","6/5/2006 11:00:00 AM",1,0,0,0,0,0,0,13933,
"6836      ","6/7/2006 11:00:00 AM",0,0,0,0,1,0,0,13934,
"6836      ","12/19/2007 10:30:00 AM",0,0,0,0,1,0,0,13935,
"6836      ","2/13/2008 12:00:00 AM",0,0,0,0,0,1,0,13936,
"6836      ","11/3/2010 12:00:00 AM",0,0,0,0,0,1,0,13937,
"6836      ","12/13/2010 2:47:24 PM",0,0,0,0,1,0,0,13938,
"6836      ","11/15/2011 3:36:42 PM",0,0,0,0,1,0,0,13939,
"6836      ","6/4/2015 3:10:00 PM",1,0,0,0,1,0,0,13940,
"6836      ","8/26/2015 11:15:00 AM",0,0,0,0,1,0,0,13941,
"6836      ","9/2/2015 12:00:00 PM",0,0,0,0,1,0,0,13942,
"6836      ","9/21/2015 2:25:22 PM",0,0,0,0,1,0,0,13943,
"6836      ","5/27/2016 1:30:00 PM",1,0,0,0,1,0,0,13944,
"6837      ","5/27/2015 2:40:00 PM",0,1,0,0,0,0,0,13945,
"6837C     ","7/18/2000 12:00:00 AM",1,0,0,0,1,0,0,13946,
"6837C     ","8/10/2000 12:00:00 AM",1,0,0,0,0,0,0,13947,
"6837C     ","12/18/2000 12:00:00 AM",1,0,0,0,0,0,0,13948,
"6837C     ","1/10/2001 12:00:00 AM",1,0,0,0,1,0,0,13949,
"6837C     ","1/31/2001 12:00:00 AM",0,0,0,0,0,1,0,13950,
"6837C     ","5/22/2001 12:00:00 AM",1,0,0,0,0,0,0,13951,
"6837C     ","6/1/2001 12:00:00 AM",1,0,0,0,0,0,0,13952,
"6837C     ","10/4/2001 12:00:00 AM",1,0,0,0,0,0,0,13953,
"6838      ","7/1/2003 12:52:00 PM",0,0,0,0,1,0,0,13954,
"6838      ","11/10/2003 9:26:00 AM",0,0,0,0,1,0,0,13955,
"6838      ","12/8/2003 12:00:00 AM",0,0,0,0,0,1,0,13956,
"6838      ","1/19/2005 7:00:00 AM",0,0,0,0,1,0,0,13957,
"6838      ","4/26/2005 2:06:00 PM",0,0,0,0,1,0,0,13958,
"6838      ","1/30/2007 12:00:00 AM",0,0,0,0,0,1,0,13959,
"6838      ","7/16/2007 1:40:00 PM",0,0,0,0,1,0,0,13960,
"6838      ","2/19/2009 9:15:00 AM",0,0,0,0,1,0,0,13961,
"6838      ","5/11/2009 12:00:00 AM",0,0,0,0,0,1,0,13962,
"6838      ","8/6/2009 1:15:00 PM",0,0,0,0,0,0,1,13963,
"6838      ","6/24/2011 8:41:14 AM",0,0,0,0,1,0,0,13964,
"6838      ","8/26/2013 1:10:01 PM",0,0,0,0,1,0,0,13965,
"6839      ","3/26/2014 3:45:00 PM",0,0,0,0,1,0,0,13966,
"6839      ","9/2/2014 3:30:00 PM",0,0,0,0,1,0,0,13967,
"6839      ","3/30/2016 4:00:00 PM",0,0,0,0,1,0,0,13968,
"6840C     ","1/7/2004 3:15:00 PM",1,0,0,0,0,0,0,13969,
"6840C     ","7/27/2004 2:30:00 PM",1,0,0,0,0,0,0,13970,
"6841      ","2/2/2010 12:21:25 PM",0,0,0,0,1,0,0,13971,
"6843      ","6/14/2004 9:30:00 AM",0,0,0,0,1,0,0,13972,
